exp_id,range_key,itime,t_lo,t_hi,t_mid_sec_from_start,station,z_ridge_m,z_anchor_m,D_liq_um,D_ice_um,dD_liq_dt_um_s,dD_ice_dt_um_s,ice_ok,n_regress_pts,T_ridge_K,w_ridge_m_s,vfall_liq_ridge_m_s,vfall_ice_ridge_m_s,S_wat_ridge,S_ice_ridge
0,ALLBB,0,2023-01-25T12:29:50,2023-01-25T12:29:51,0.5,0,813.3002319335938,813.3002319335938,3.401629959311171,102.98651370939312,nan,nan,True,1,270.9451446533203,0.0013924278900958598,-1.3467661142349243,-1.4473199844360352,-0.057967214284417756,-0.03716326086615779
0,ALLBB,1,2023-01-25T12:29:51,2023-01-25T12:29:51,1.0,0,813.3002319335938,813.3002319335938,3.402047635335107,102.9452228218933,0.0008353520478730432,-0.08258177499955253,True,2,270.94512939453125,0.0013797793071717024,-1.3467661142349243,-1.4473199844360352,-0.05797316502276606,-0.03716919720434586
0,ALLBB,2,2023-01-25T12:29:51,2023-01-25T12:29:53,2.0,0,813.3002319335938,813.3002319335938,3.402876326847805,102.86300034174778,0.0008305945227474971,-0.08232513581815677,True,3,270.9450988769531,0.0013559126139928896,-1.3467661142349243,-1.4473199844360352,-0.05798502662315778,-0.03718102914111202
0,ALLBB,0,2023-01-25T12:29:50,2023-01-25T12:29:51,0.5,1,813.3002319335938,813.3002319335938,4.281633131198933,118.26715045987318,nan,nan,True,1,270.5894012451172,-0.07814289256930351,-1.3491586446762085,-1.4498833417892456,-0.028792330474421646,-0.0038316327896545377
0,ALLBB,1,2023-01-25T12:29:51,2023-01-25T12:29:51,1.0,1,813.3002319335938,813.3002319335938,4.28058093164249,118.2379270407749,-0.0021043991128848,-0.05844683819641514,True,2,270.58941650390625,-0.07814183831214905,-1.3491586446762085,-1.4498833417892456,-0.028780569170289705,-0.003819720145956662
0,ALLBB,2,2023-01-25T12:29:51,2023-01-25T12:29:53,2.0,1,813.3002319335938,813.3002319335938,4.278529336131752,118.17973852301985,-0.002066682254209234,-0.05826232359549345,True,3,270.5894266764323,-0.0781397596001625,-1.3491586446762085,-1.4498833417892456,-0.028755686281955167,-0.003794298368141602
0,ALLBB,0,2023-01-25T12:29:50,2023-01-25T12:29:51,0.5,2,813.3002319335938,813.3002319335938,3.6588736595649096,115.31754613341725,nan,nan,True,1,270.31768798828125,-0.00842959713190794,-1.3515578508377075,-1.452280044555664,-0.05581962457671774,-0.028935799003332097
0,ALLBB,1,2023-01-25T12:29:51,2023-01-25T12:29:51,1.0,2,813.3002319335938,813.3002319335938,3.6589691054405624,115.29204004118736,0.00019089175130837838,-0.05101218445967285,True,2,270.3177795410156,-0.008426126092672348,-1.3515578508377075,-1.452280044555664,-0.055823238765094874,-0.028940399330511513
0,ALLBB,2,2023-01-25T12:29:51,2023-01-25T12:29:53,2.0,2,813.3002319335938,813.3002319335938,3.659202665230851,115.2407662792303,0.00022136892200753114,-0.051199025529286804,True,3,270.31798299153644,-0.008418991540869078,-1.3515578508377075,-1.452280044555664,-0.05583189964305916,-0.028951269495792964
